city,route_id,line_local,line_en,operator,operator_source,technology,legal_class,mode,n_stations,is_loop,length_km_greatcircle,in_vehicle_min_sum,commercial_speed_proxy_kmh,trains_per_hour,headway_min,headway_source,constant_fill_share,speed_proxy_reliable,T1_uitp_line_criteria,T2_designated_urban_system,T3_scope,T3_basis,fare_flag,verdict,shares_line_with_routes,name_source,assignment_confidence,amap_line_id,note,technology_source,train_formation,capacity_per_train,capacity_class_national
Harbin,4,3号线,Line 3,哈尔滨地铁集团 / Harbin Metro Group,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,36,True,71.8,150.0,28.7,8.88,6.8,published_peak_offpeak_only,0.316,True,pass,pass,urban,speed proxy 29 km/h at or below 60,,include,"3,5",Amap topology match 2026-08-21,high,900000074906,"same line name as route(s) 3,5: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Harbin,5,3号线,Line 3,哈尔滨地铁集团 / Harbin Metro Group,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,6,True,8.7,18.0,28.9,8.85,6.8,published_peak_offpeak_only,0.298,True,pass,pass,urban,speed proxy 29 km/h at or below 60,,include,"3,4",Amap topology match 2026-08-21,high,900000074906,"same line name as route(s) 3,4: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,1,1号线,Line 1,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,26,False,55.5,108.0,30.8,9.01,6.7,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039731,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,2,2号线,Line 2,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,35,False,81.5,144.0,34.0,8.6,7.0,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039729,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,3,3号线,Line 3,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,41,False,91.4,178.0,30.8,8.39,7.2,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000055586,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,4,4号线,Line 4,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,38,False,101.9,172.0,35.6,7.29,8.2,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,v2 rebuild (Amap station sequences),,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,5,5号线,Line 5,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,76.0,136.0,33.5,7.23,8.3,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000072420,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hefei,6,8号线,Line 8,合肥城市轨道交通公司 / Hefei Urban Rail Transit Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,12,False,41.8,70.0,35.9,7.19,8.3,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000152690,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hohhot,1,1号线,Line 1,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,20,False,45.4,84.0,32.5,5.74,10.5,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000077532,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hohhot,2,2号线,Line 2,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,24,False,52.0,94.0,33.2,5.76,10.4,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000077536,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Hong Kong,1,迪士尼线,Disneyland Resort Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,2,False,4.9,10.0,29.7,6.86,8.8,published_interval_band_line,0.0,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,,include,,Amap topology match 2026-08-21,high,810000020815,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,2,东铁线,East Rail Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,14,False,67.3,86.0,47.0,10.64,5.6,published_interval_band_section,0.0,True,pass,pass,urban,trunk section is urban; the cross-boundary stretch 上水-罗湖/落马洲 is commuter in scope,,include,,Amap topology match 2026-08-21,high,810000020810,cross-boundary section 上水–罗湖/落马洲 is commuter in scope; trunk classified urban,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,3,东涌线,Tung Chung Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,8,False,59.3,66.0,53.9,8.4,7.1,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 54 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020807,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,4,港岛线,Island Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,17,False,28.2,64.0,26.4,16.01,3.7,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 26 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020817,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,5,观塘线,Kwun Tong Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,17,False,31.8,72.0,26.5,15.48,3.9,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 26 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020821,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,6,机场快线,Airport Express,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel dedicated airport express,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",airport express,5,False,59.0,66.0,53.7,5.63,10.7,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 54 km/h at or below 60,premium separate fare,"include, flagged: premium fare not integrated (UITP precedent: KLIA Express excluded)",,Amap topology match 2026-08-21,high,810000010813,premium separate fare; UITP names the KLIA Express as the precedent exclusion,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,7,将军澳线,Tseung Kwan O Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,6,False,16.4,44.0,22.3,9.56,6.3,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 22 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020804,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,8,南港岛线,South Island Line,香港铁路有限公司 / MTR Corporation Limited,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,5,False,12.4,22.0,33.7,10.61,5.7,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000072541,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,9,荃湾线,Tsuen Wan Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,16,False,30.1,60.0,30.1,15.76,3.8,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 30 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020823,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,10,屯马线,Tuen Ma Line,香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,27,False,107.1,164.0,39.2,10.58,5.7,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 39 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,810000020825,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,11,东铁线 (落马洲支线),"East Rail Line, Lok Ma Chau spur",香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,2,False,13.0,20.0,39.1,4.0,15.0,published_peak_offpeak_only,0.938,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,,include,,Amap topology match 2026-08-21 with manual override,high,810000020810,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Hong Kong,12,将军澳线 (康城支线),"Tseung Kwan O Line, LOHAS Park branch",香港铁路有限公司 / MTR Corporation Limited,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,"MTR franchise (Mass Transit Railway Ordinance, Cap. 556)",metro,3,False,4.1,8.0,30.9,3.81,15.8,published_peak_offpeak_only,0.944,False,pass,pass,urban (proxy unreliable),speed proxy unreliable: fewer than 4 stations,,include,,Amap topology match 2026-08-21 with manual override,high,810000020804,,MTR franchise under the Mass Transit Railway Ordinance Cap. 556 and the Rail Merger Ordinance 2007,,,
Incheon,2,인천1호선,Incheon Line 1,Incheon Transit Corporation (인천교통공사),,steel-wheel metro,도시철도 (도시철도법 제2조),metro,33,False,73.0,126.9,34.5,7.95,7.6,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,,"도시철도법 제2조 designation, with per-line station and length figures from the operator pages recorded in analysis/10_JP_KR_CALIBRATION.md",,,
Incheon,3,인천2호선,Incheon Line 2,Incheon Transit Corporation (인천교통공사),,steel-wheel driverless light metro,도시철도 (도시철도법 제2조),metro,27,False,55.4,106.0,31.3,11.97,5.0,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,,"인천교통공사, 도시철도 주요시설 2호선 전동차현황, https://www.ictr.or.kr/main/railway/major_facility/electric2.jsp (철제차륜 경량전철, third rail, fully driverless with no cab, expandable to 4 cars) [accessed 2026-09-10]",2 cars (up to 4),,
Incheon,7,7호선 (부천·인천 구간),"Line 7, Bucheon-Incheon section 까치울–석남",Seoul Metro (서울교통공사) / Incheon Transit Corporation (인천교통공사),,steel-wheel metro,도시철도 (도시철도법 제2조),metro,11,False,23.9,40.0,35.9,6.47,9.3,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,the same 11 stations appear in the Seoul file; route ids inherit Seoul numbering,"도시철도법 제2조 designation, with per-line station and length figures from the operator pages recorded in analysis/10_JP_KR_CALIBRATION.md",,,
Jinan,1,1号线,Line 1,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,11,False,47.8,66.0,43.4,5.89,10.2,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 43 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000071030,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Jinan,2,2号线,Line 2,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,19,False,69.2,108.0,38.4,8.04,7.5,press_quoted_operator_notice,0.235,True,pass,pass,urban,speed proxy 38 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000073474,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
